ArrayID,taxon_id,sci_name,com_name,occ_date,count,ant_type,pinned,EtOH,Notes
SYR-14,579894,Messor andrei,Harvester ant,8/1/2005,14.00000000000,Worker,0.00000000000,14.00000000000,
SYR-14,575872,Camponotus dumetorum,Carpenter ant,8/1/2005,16.00000000000,Worker,0.00000000000,16.00000000000,
SYR-14,576515,Camponotus vicinus,Carpenter ant,8/1/2005,3.00000000000,Worker,0.00000000000,3.00000000000,
SYR-14,574954,Forelius pruinosus,,8/1/2005,3.00000000000,Worker,0.00000000000,3.00000000000,
SYR-14,576817,Formica moki,Wood ant,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-15,575394,Neivamyrmex nigrescens,Army ant,5/1/2005,4.00000000000,Worker,0.00000000000,4.00000000000,
SYR-15,577194,Myrmecocystus testaceus,Honey Pot ant,5/1/2005,2.00000000000,Worker,0.00000000000,2.00000000000,
SYR-15,154242,Solenopsis xyloni,Native Southern Fire ant,5/1/2005,5.00000000000,Worker,0.00000000000,5.00000000000,
SYR-15,581308,Pheidole vistana,,5/1/2005,2.00000000000,Worker,0.00000000000,2.00000000000,
SYR-15,581459,Pogonomyrmex subnitidus,Harvester ant,5/1/2005,3.00000000000,Worker,0.00000000000,3.00000000000,
SYR-15,578940,Crematogaster californica,Acrobat ant,5/1/2005,21.00000000000,Worker,0.00000000000,21.00000000000,
SYR-15,574954,Forelius pruinosus,,5/1/2005,3.00000000000,Worker,0.00000000000,3.00000000000,
SYR-15,574954,Forelius pruinosus,,8/1/2005,167.00000000000,Worker,0.00000000000,167.00000000000,
SYR-15,578940,Crematogaster californica,Acrobat ant,8/1/2005,59.00000000000,Worker,0.00000000000,59.00000000000,
SYR-15,581459,Pogonomyrmex subnitidus,Harvester ant,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-15,581308,Pheidole vistana,,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-15,154242,Solenopsis xyloni,Native Southern Fire ant,8/1/2005,5.00000000000,Worker,0.00000000000,5.00000000000,
SYR-15,154240,Solenopsis molesta,Thief ant,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-15,575394,Neivamyrmex nigrescens,Army ant,8/1/2005,4.00000000000,Worker,0.00000000000,4.00000000000,
SYR-17,581007,Pheidole hyatti,,5/1/2005,4.00000000000,Worker,0.00000000000,4.00000000000,Verify-3 of them are dk bwn
SYR-17,577194,Myrmecocystus testaceus,Honey Pot ant,5/1/2005,4.00000000000,Worker,0.00000000000,4.00000000000,
SYR-17,577184,Myrmecocystus mimicus,Honey Pot ant,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-17,579894,Messor andrei,Harvester ant,5/1/2005,224.00000000000,Worker,0.00000000000,224.00000000000,7 tubes
SYR-17,576515,Camponotus vicinus,Carpenter ant,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,Verify minor
SYR-17,576386,Camponotus semitestaceus,Carpenter ant,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-17,574954,Forelius pruinosus,,5/1/2005,796.00000000000,Worker,0.00000000000,796.00000000000,"1 tube=398ct,est. Other"
SYR-17,576817,Formica moki,Wood ant,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-17,579130,Crematogaster mormonum,Acrobat ant,5/1/2005,4.00000000000,Worker,0.00000000000,4.00000000000,
SYR-17,574954,Forelius pruinosus,,8/1/2005,154.00000000000,Worker,0.00000000000,154.00000000000,
SYR-17,579894,Messor andrei,Harvester ant,8/1/2005,2.00000000000,Worker,0.00000000000,2.00000000000,
SYR-17,576386,Camponotus semitestaceus,Carpenter ant,8/1/2005,2.00000000000,Worker,0.00000000000,2.00000000000,
SYR-17,577184,Myrmecocystus mimicus,Honey Pot ant,8/1/2005,3.00000000000,Worker,0.00000000000,3.00000000000,
SYR-17,577194,Myrmecocystus testaceus,Honey Pot ant,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-17,575320,Neivamyrmex californicus,Army ant,8/1/2005,6.00000000000,Worker,0.00000000000,6.00000000000,
SYR-17,581007,Pheidole hyatti,,8/1/2005,2.00000000000,Worker,0.00000000000,2.00000000000,
SYR-17,154240,Solenopsis molesta,Thief ant,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-17,581459,Pogonomyrmex subnitidus,Harvester ant,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-18,574918,Dorymyrmex insanus,Pyramid ant,5/1/2005,2.00000000000,Worker,0.00000000000,2.00000000000,
SYR-18,576817,Formica moki,Wood ant,5/1/2005,3.00000000000,Worker,0.00000000000,3.00000000000,
SYR-18,576817,Formica moki,Wood ant,8/1/2005,4.00000000000,Worker,0.00000000000,4.00000000000,
SYR-18,574918,Dorymyrmex insanus,Pyramid ant,8/1/2005,8.00000000000,Worker,0.00000000000,8.00000000000,
SYR-18,576386,Camponotus semitestaceus,Carpenter ant,8/1/2005,3.00000000000,Worker,0.00000000000,3.00000000000,
SYR-18,579036,Crematogaster hespera,Acrobat ant,8/1/2005,3.00000000000,Worker,0.00000000000,3.00000000000,
SYR-18,154240,Solenopsis molesta,Thief ant,8/1/2005,2.00000000000,Worker,0.00000000000,2.00000000000,
SYR-18,575320,Neivamyrmex californicus,Army ant,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-19,576749,Formica francoeuri,Wood ant,5/1/2005,8.00000000000,Worker,0.00000000000,8.00000000000,
SYR-20,576386,Camponotus semitestaceus,Carpenter ant,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,Major
SYR-20,581007,Pheidole hyatti,,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-20,581007,Pheidole hyatti,,8/1/2005,14.00000000000,Worker,0.00000000000,14.00000000000,1 major
SYR-21,581007,Pheidole hyatti,,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-21,576386,Camponotus semitestaceus,Carpenter ant,8/1/2005,2.00000000000,Worker,0.00000000000,2.00000000000,
SYR-21,579894,Messor andrei,Harvester ant,8/1/2005,18.00000000000,Worker,0.00000000000,18.00000000000,
SYR-21,579894,Messor andrei,Harvester ant,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,Mutant
SYR-22,576749,Formica francoeuri,Wood ant,5/1/2005,1.00000000000,Female Reproductive,0.00000000000,1.00000000000,"Verify, head & thorax only"
SYR-22,576817,Formica moki,Wood ant,5/1/2005,8.00000000000,Worker,0.00000000000,8.00000000000,
SYR-22,577971,Prenolepis imparis,Winter ant,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-22,581007,Pheidole hyatti,,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-22,576817,Formica moki,Wood ant,8/1/2005,2.00000000000,Worker,0.00000000000,2.00000000000,
SYR-22,579894,Messor andrei,Harvester ant,8/1/2005,4.00000000000,Worker,0.00000000000,4.00000000000,
SYR-22,576386,Camponotus semitestaceus,Carpenter ant,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-24,154244,Tapinoma sessile,Oderous House ant,5/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
SYR-24,154244,Tapinoma sessile,Oderous House ant,8/1/2005,1.00000000000,Worker,0.00000000000,1.00000000000,
